Date;Africa;Japan;Australia;Latinamerica;MiddleEast;Commodities;LongBond;ShortBond
12/04/2012;908,178;9524,79;467,08;1,123,599;159,11;769,26;179,939;145,423
13/04/2012;902,829;9637,99;468,99;1,104,887;158,63;759,33;181,194;146,032
16/04/2012;897,939;9470,64;465,6;1,098,762;157,98;752,12;181,608;146,187
17/04/2012;918,026;9464,71;466,33;1106,24;158,41;754,98;180,245;145,762
18/04/2012;923,137;9667,26;472,24;1,100,974;158,69;748,06;181,408;146,13
19/04/2012;919,045;9588,38;471,68;1,089,598;157,87;751,67;181,5;146,371
20/04/2012;927,928;9561,36;473,66;1,096,905;158,71;754,78;181,041;146,357
23/04/2012;913,183;9542,17;468,34;1,080,677;158,42;751,47;182,021;147,037
24/04/2012;924,127;9468,04;469,37;1,089,095;158,43;752,78;180,168;146,527
25/04/2012;926,716;9561,01;470,51;1,084,231;158,08;754,1;179,096;145,96
26/04/2012;934,58;9561,83;473,8;1,086,073;157,8;760,41;180,352;146,612
27/04/2012;938,312;9520,89;475,58;1,093,038;157,72;764,95;180,627;146,584
30/04/2012;942,372;9520,89;477,88;1,092,394;157,67;765,92;181,699;146,867
01/05/2012;943,811;9350,95;478,46;1,089,073;157,12;766,68;181,73;146,598
02/05/2012;942,522;9380,25;477,13;1091,2;156,9;754,87;182,771;147,405
03/05/2012;945,746;9380,25;474,57;1,080,152;157,56;749,09;182,878;147,546
04/05/2012;936,554;9380,25;467,39;1,065,505;157,16;741,45;183,904;147,773
07/05/2012;931,609;9119,14;456,7;1,070,002;156,19;738,48;184,302;147,943
08/05/2012;910,54;9181,65;454,18;1,047,825;156,09;731,76;185,833;148,396
09/05/2012;893,614;9045,06;446,61;1,031,179;155,32;726,93;186,583;148,778
10/05/2012;907,708;9009,65;452,2;1,034,689;155,7;724,82;186,874;148,651
11/05/2012;905,025;8953,31;448,98;1,029,674;155,4;717,45;187,992;148,821
14/05/2012;880,788;8973,84;446,24;992,22;154,3;710,19;191,452;149,614
15/05/2012;870,108;8900,74;442,25;974,738;154,75;711,57;190,671;149,345
16/05/2012;873,93;8801,17;430,37;966,575;153,42;710,54;190,38;149,359
17/05/2012;866,507;8876,59;429,34;946,405;152,84;711,82;192,249;149,939
18/05/2012;860,809;8611,31;414,77;944,24;152,75;714,53;192,616;150,01
21/05/2012;860,885;8633,89;417,17;958,934;152,98;717,03;192,539;149,769
22/05/2012;874,697;8729,29;423,83;950,125;154,15;710,83;194,56;149,443
23/05/2012;844,418;8556,6;410,73;921,714;153,86;698,45;195,556;150,364
24/05/2012;862,422;8563,38;411,82;933,965;153,33;701,65;197,393;150,477
25/05/2012;858,334;8580,39;409,06;945,309;153,35;705,07;196,75;150,548
28/05/2012;860,791;8593,15;416,34;959,131;153,13;705,07;197,117;150,704
29/05/2012;873,865;8657,08;421,97;957,133;153,01;701,36;198,771;150,831
30/05/2012;843,917;8633,19;413,94;941,762;152,95;691,81;202,982;151,808
31/05/2012;846,642;8542,73;410,98;945,145;151,98;686,55;205,233;152,502
01/06/2012;843,843;8440,25;407,31;924,508;150,27;676,17;209,306;153,404
04/06/2012;855,733;8295,63;401,81;924,546;150,56;679,13;208,555;152,924
05/06/2012;857,833;8382;408,87;923,46;151,05;677,89;208,923;153,098
06/06/2012;876,896;8533,53;416,37;946,107;151,25;685,63;203,196;151,586
07/06/2012;884,496;8639,72;423,95;946,597;151,28;689,01;198,311;150,597
08/06/2012;865,53;8459,26;416,69;944,689;151,21;685,16;200,271;151,367
11/06/2012;863,247;8624,9;418,98;940,122;151,61;683,45;199,138;151,149
12/06/2012;866,987;8536,72;418,66;943,925;150,53;680,87;194,284;150,029
13/06/2012;880,863;8587,84;421,69;947,02;150,28;677,22;189,001;148,822
14/06/2012;870,89;8568,89;418,91;942,354;150,05;679,51;187,883;148,894
15/06/2012;877,782;8569,32;423,6;958,903;150,07;680,01;191,267;149,302
18/06/2012;890,395;8721,02;433,25;959,423;150,39;682,66;193,35;149,898
19/06/2012;906,04;8655,87;435,87;986,549;151,2;691,4;188,863;148,705
20/06/2012;913,005;8752,31;437,33;991,125;151,28;685,55;185,494;147,367
21/06/2012;894,893;8824,07;429,79;966,922;150,94;669,17;188,097;147,992
22/06/2012;870,488;8798,35;422,17;957,768;150,2;670,09;187,408;147,861
25/06/2012;862,13;8734,62;417,43;935,767;150,57;679,49;189,72;149,098
26/06/2012;864,486;8663,99;417,43;938,418;150,72;683,11;187,148;148,56
27/06/2012;870,055;8730,49;422;941,19;150,81;687,56;185,77;148,021
28/06/2012;853,587;8874,11;420,13;934,119;150,19;681,72;186,566;148,676
29/06/2012;882,905;9006,78;435,09;980,583;151,38;707,59;183,32;147,454
02/07/2012;884,797;9003,48;438,72;992,129;151,18;708,98;184,437;148,239
03/07/2012;901,66;9066,59;439,42;1,005,313;151,73;729,2;182,416;148,312
04/07/2012;895,179;9104,17;444,95;1,001,143;151,54;729,2;184,682;149,185
05/07/2012;907,623;9079,8;445,08;999,738;151,77;731,55;186,152;149,883
06/07/2012;892,9;9020,75;440,71;985,949;152,07;716,53;188,357;150,872
09/07/2012;885,386;8896,88;434,74;989,132;151,3;729,05;189,857;151,25
10/07/2012;895,734;8857,73;433,36;973,646;151,54;720,06;189,658;151,119
11/07/2012;885,039;8851;434,35;974,161;150,86;722,6;190,102;151,672
12/07/2012;865,277;8720,01;425,61;963,366;151,46;724,99;192,062;152,224
13/07/2012;881,733;8724,12;431,91;982,753;151,4;733,06;192,307;152,253
16/07/2012;887,244;8724,12;435,13;978,828;151,7;741,94;192,338;152,428
17/07/2012;887,371;8755;439,36;985,513;152,25;740,52;192,613;152,384
18/07/2012;901,73;8726,74;441,28;993,246;152,32;748,07;194,389;152,85
19/07/2012;900,367;8795,55;453,48;998,079;151,31;759,5;193,792;152,617
20/07/2012;891,1;8669,87;451,12;987,702;151,47;757,17;195,124;153,271
23/07/2012;864,9;8508,32;438,75;967,008;150,67;741,38;195,078;153,46
24/07/2012;864,084;8488,09;439,36;959,054;150,43;736,51;191,908;152,398
25/07/2012;873,326;8365,9;437,96;956,417;150,05;742,3;190,454;151,918
26/07/2012;893,467;8443,1;445,49;980,701;150,09;742,04;190,071;151,337
27/07/2012;919,749;8566,64;454,68;1,013,008;150,98;749,89;187,912;150,435
30/07/2012;922,754;8635,44;460,59;1,013,052;150,92;755,85;187,498;150,391
31/07/2012;911,833;8695,06;464,47;992,927;151,21;747,82;191,189;151,322
01/08/2012;917,477;8641,85;463,19;994,255;151,63;744,52;189,351;150,667
02/08/2012;908,955;8653,18;462,26;982,596;151,51;736,06;192,398;151,729
03/08/2012;941,362;8555,11;460,23;1,007,294;151,88;750,04;189,397;150,391
06/08/2012;944,267;8726,29;466,94;1,017,911;151,64;752,33;189,274;150,333
07/08/2012;938,898;8803,31;468,13;1,014,142;151,57;757,76;186,38;149,387
08/08/2012;934,637;8881,16;471,25;1,022,482;151,92;760,94;187,238;149,765
09/08/2012;942,642;8978,6;472,07;1,024,433;152,86;763,98;186,886;149,634
10/08/2012;946,823;8891,44;468,09;1,029,653;152,74;757,81;188,845;150,376
13/08/2012;934,407;8885,15;466,9;1,018,583;152,64;751,92;187,605;149,969
14/08/2012;938,301;8929,88;466,49;1,014,149;153,16;752,12;186,258;149,416
15/08/2012;932,969;8925,04;465,54;1,016,213;153,54;756,13;183,685;148,354
16/08/2012;937,923;9092,76;470,66;1,027,508;154,35;760,61;183,961;148,311
17/08/2012;917,92;9162,5;472,06;1,023,177;154,58;763,11;185,293;148,558
20/08/2012;917,946;9171,16;473,63;1,023,262;154,54;765,92;184,588;148,281
21/08/2012;936,979;9156,92;477,89;1,019,402;154,64;774,94;183,792;148,121
22/08/2012;922,888;9131,74;474,45;1,018,416;154,7;775,5;187,084;148,95
23/08/2012;930,16;9178,12;477,29;1,011,257;155,2;775,77;190,039;150,245
24/08/2012;920,719;9070,76;469,55;1,010,034;155,02;773,06;191,724;150,856
27/08/2012;923,621;9085,39;468,25;1,004,624;154,38;770,69;191,081;150,739
28/08/2012;915,967;9033,29;469,53;1,002,492;153,94;770,04;191,295;150,812
29/08/2012;917,371;9069,81;468;988,847;154,41;772,15;191,341;150,783
30/08/2012;900,079;8983,78;460,99;984,022;154,4;769,81;192,642;151,074
31/08/2012;908,804;8839,91;462,08;989,473;153,96;775,84;191,846;150,739
03/09/2012;916,118;8783,89;458,87;993,505;154,05;775,84;191,984;150,681
04/09/2012;911,382;8775,51;455,84;980,402;154,08;777,07;190,621;150,099
05/09/2012;904,868;8679,82;450,94;988,38;153,69;774,04;188,217;149,808
06/09/2012;932,43;8680,57;459,23;1,009,051;154,21;777,49;184,42;148,776
07/09/2012;943,394;8871,65;465,29;1,014,771;155,02;786,6;182,95;148,426
10/09/2012;938,541;8869,37;465,41;1,015,335;154,2;788,9;182,2;148,572
11/09/2012;940,893;8807,38;467,65;1,025,416;154,14;791,11;182,782;148,688
12/09/2012;918,072;8959,96;472,37;1,026,403;155,51;793,19;179,275;147,495
13/09/2012;922,154;8995,15;469,89;1,044,803;155,29;798,43;181,296;148,048
14/09/2012;947,798;9159,39;481,42;1,062,306;156,14;811,73;177,101;146,695
17/09/2012;948,573;9159,39;479,83;1,053,664;155,93;796,44;178,709;146,753
18/09/2012;949,687;9123,77;476,29;1,051,832;156,31;789,83;180,178;147,262
19/09/2012;949,409;9232,21;479,85;1,052,457;157,53;784,06;180,484;147,611
20/09/2012;940,62;9086,98;474,48;1,047,181;157,5;782,1;181,74;148,019
21/09/2012;950,181;9110;478,6;1,045,892;157,53;787,82;181,158;147,829
24/09/2012;947,302;9069,29;473,99;1,047,126;158,16;780,85;181,648;148,309
25/09/2012;956,205;9091,54;473,66;1,033,823;158,2;783,97;182,49;148,44
26/09/2012;933,767;8906,7;467,35;1,029,083;157,4;773,57;185,919;149,473
27/09/2012;944,872;8949,87;473,16;1,033,799;157,92;780,26;187,022;149,706
28/09/2012;944,912;8870,16;472,72;1,027,478;158,27;788,37;187,695;149,996
01/10/2012;941,867;8796,51;472,3;1,034,418;158,56;791,03;186,73;149,609
02/10/2012;936,498;8786,05;473,06;1,036,255;158,97;788,56;185,567;149,534
03/10/2012;924,152;8746,87;469,61;1,027,984;159,16;779,48;186,041;149,788
04/10/2012;918,854;8824,59;472,29;1,036,759;159,13;788,73;185,796;149,802
05/10/2012;905,183;8863,3;476,98;1,043,556;159,27;784,85;183,729;149,012
08/10/2012;872,119;8863,3;473,98;1,043,159;159,03;780,97;185,077;149,4
09/10/2012;880,221;8769,59;476,38;1,033,975;159,24;785,84;184,893;149,31
10/10/2012;894,734;8596,23;477,06;1,026,571;159;783,75;185,061;149,28
11/10/2012;903,035;8546,78;477,49;1,037,176;158,86;791,61;184,908;149,221
12/10/2012;912,147;8534,12;476,13;1,034,168;158,6;781,53;186,102;149,519
15/10/2012;895,524;8577,93;475,42;1,041,052;159,2;776;185,214;149,489
16/10/2012;912,994;8701,31;477,75;1,051,215;159,58;777,66;183,071;148,743
17/10/2012;931,602;8806,55;486,46;1,052,734;159,16;781,91;179,473;147,476
18/10/2012;922,391;8982,86;490,55;1,052,467;159,42;783,95;179,641;147,327
19/10/2012;915,8;9002,68;489,7;1,043,035;159,06;775,33;181,279;147,685
22/10/2012;923,967;9010,71;485,6;1,039,407;158,4;769,55;180,483;147,536
23/10/2012;901,916;9014,25;482,84;1,023,511;158,47;760,76;181,34;147,938
24/10/2012;907,884;8954,3;482,39;1,024,238;158,47;759,68;181,386;148,207
25/10/2012;914,207;9055,2;484,08;1,032,618;158,53;758,26;180,207;147,834
26/10/2012;917,299;8933,06;479,76;1,029,583;158,65;757,8;182,335;148,669
29/10/2012;918,085;8929,34;478,72;1,025,118;158,23;753,87;184,418;149,444
30/10/2012;924,526;8841,98;481,4;1,027,558;158,32;755,15;184,188;149,414
31/10/2012;919,069;8928,29;484,65;1,021,127;158,43;758,38;185,152;149,444
01/11/2012;925,743;8946,87;479,87;1,033,329;158,75;760,49;185,765;149,503
02/11/2012;924,593;9051,22;478,62;1033,62;158,39;748,08;186,607;149,757
05/11/2012;930,37;9007,44;480,08;1,031,149;158,52;748,56;187,357;150,055
06/11/2012;938,834;8975,15;484,01;1,039,556;158,52;760,54;186,729;149,98
07/11/2012;940,614;8972,89;486,42;1,024,599;158,57;751,89;188,382;150,607
08/11/2012;933,657;8837,15;483,17;1,014,234;158,99;754,1;188,704;150,875
09/11/2012;929,71;8757,6;479,06;1006,52;158,91;753,71;189,438;151,277
12/11/2012;928,29;8676,44;479,76;1,003,479;158,63;752,14;189,04;151,203
13/11/2012;926,82;8661,05;472,72;1,003,808;158,19;751,55;189,254;151,262
14/11/2012;907,367;8664,73;471,25;988,541;158,23;754,12;188,719;151,203
15/11/2012;899,543;8829,72;464,37;987,968;157,95;751,3;187,892;151,247
16/11/2012;901,605;9024,16;462,19;981,039;157,15;751,11;187,601;151,337
19/11/2012;914,682;9153,2;469,19;995,22;156,44;764,88;187,142;151,053
20/11/2012;908,746;9142,64;470,2;994,898;156,74;761,12;185,626;150,397
21/11/2012;900,216;9222,52;467,08;992,975;157,4;761,83;184,891;150,129
22/11/2012;905,867;9366,8;473,53;997,968;158,08;761,83;184,248;149,98
23/11/2012;910,17;9366,8;475,81;1,008,419;158,28;767,08;183,804;150,01
26/11/2012;909,324;9388,94;477,64;1,002,274;158,5;765,74;184,34;150,174
27/11/2012;910,55;9423,3;480,8;996,851;158,49;768,57;184,6;149,95
28/11/2012;899,759;9308,35;479,9;995,109;158,83;765,37;186,59;150,725
29/11/2012;915,853;9400,88;482,48;1,005,711;159,33;772,41;186,238;150,665
30/11/2012;905,789;9446,01;485,15;1,001,722;158,86;772,03;186,207;150,74
03/12/2012;906,544;9458,18;487,43;1,007,128;158,45;773,69;185,212;150,382
04/12/2012;911,783;9432,46;487,08;1,002,808;158,74;767,41;185,61;150,427
05/12/2012;920,687;9468,84;487,27;1,007,696;158,56;768,56;187,631;151,068
06/12/2012;933,893;9545,16;488,53;1,016,999;158,65;762,92;188,458;151,619
07/12/2012;934,043;9527,39;492,51;1,024,104;159,05;760,61;187,769;151,843
10/12/2012;938,582;9533,75;493,46;1033,47;158,78;762,38;188,06;151,962
11/12/2012;943,424;9525,32;496,44;1,044,409;157,48;761,69;187,309;151,5
12/12/2012;949,642;9581,46;498,94;1,043,392;157,38;765,93;187,187;151,276
13/12/2012;950,715;9742,73;499,15;1,041,339;157,44;760,34;187,462;151,306
14/12/2012;951,637;9737,56;499,16;1,045,987;157,42;765,28;187,37;151,052
17/12/2012;959,263;9828,88;497,91;1,045,525;157,66;764,19;186,896;150,844
18/12/2012;968,009;9923,01;500,23;1,056,327;158,01;764,46;185,993;150,471
19/12/2012;978,657;10160,4;500,46;1067,92;158,63;763,69;185,074;150,083
20/12/2012;981,048;10039,33;501,04;1,070,016;159,27;758,15;186,314;150,217
21/12/2012;973,406;9940,06;497,76;1,063,212;159,33;758,06;187,186;150,56
24/12/2012;972,186;9940,06;496,4;1,059,921;159,03;756,37;187,232;150,679
25/12/2012;971,767;10080,12;496,4;1,059,921;158,6;756,37;187,232;150,679
26/12/2012;974,118;10230,36;495,54;1,061,382;158,21;759,45;187,156;150,679
27/12/2012;991,808;10322,98;497,06;1,055,013;158,67;760,35;189,483;151,216
28/12/2012;995,022;10395,18;500,73;1,064,506;158,9;758,15;190,876;151,723
31/12/2012;992,384;10395,18;498,49;1,063,741;158,95;759,45;191,35;151,797
01/01/2013;992,384;10395,18;498,49;1,063,741;159,04;759,45;191,35;151,797
02/01/2013;1,003,438;10395,18;510,11;1,089,727;160,77;768,05;186,286;150,051
03/01/2013;1,002,139;10395,18;515,08;1,100,952;162,06;763,54;184,69;149,738
04/01/2013;998,859;10688,11;509,79;1,098,049;163,23;756,32;181,421;148,708
07/01/2013;1000,31;10599,01;510,53;1,095,955;163,01;757,93;182,525;148,947
08/01/2013;997,079;10508,06;507,82;1084,27;163,62;760,2;183,523;149,261
09/01/2013;998,081;10578,57;510,85;1,093,441;164,3;759,57;184,091;149,514
10/01/2013;986,954;10652,64;515,46;1,098,534;165,57;764,65;181,512;148,738
11/01/2013;973,628;10801,57;513,12;1,094,846;165,2;762,29;180,637;148,201
14/01/2013;974,066;10801,57;514,49;1,100,702;164,69;767,14;181,435;148,529
15/01/2013;955,292;10879,08;514,19;1,092,906;164,31;767,37;182,617;148,977
16/01/2013;955,021;10600,44;516,53;1,097,207;164,71;766,92;183,062;149,26
17/01/2013;958,427;10609,64;517,25;1,103,486;165,18;770,46;181,911;148,633
18/01/2013;954,534;10913,3;517,18;1102,69;165,6;772,84;184,474;149,021
21/01/2013;957,961;10747,74;518,33;1,101,151;166,14;772,84;184,029;148,872
22/01/2013;955,596;10709,93;520,87;1,102,656;166,16;775,88;183,676;148,857
23/01/2013;940,438;10486,99;521,68;1105,56;166,82;775,14;183,936;149,305
24/01/2013;945,306;10620,87;520,24;1,104,405;167,07;775,47;183,445;149,409
25/01/2013;954,44;10926,65;521,06;1102,98;167,26;772,41;181,619;148,335
28/01/2013;937,356;10824,31;519,51;1,098,763;167,31;775,54;180,836;147,708
29/01/2013;943,514;10866,72;527,32;1,109,346;168,13;780,27;181,235;147,633
30/01/2013;933,617;11113,95;527,25;1,097,655;168,93;789,61;181,097;147,171
31/01/2013;947,508;11138,66;525,44;1,104,294;169,19;787,25;182,755;147,678
01/02/2013;957,136;11191,34;528,2;1116,43;168,43;791,4;182,11;147,723
04/02/2013;956,73;11260,35;527,74;1,105,038;168,25;788,36;183,092;148,173
05/02/2013;970,1;11046,92;523,21;1,104,926;168,48;788,97;182,463;147,993
06/02/2013;957,524;11463,75;524,35;1,097,792;168,69;786,46;182,923;148,353
07/02/2013;963,989;11357,07;525,6;1,093,786;168,49;782,83;182,616;148,413
08/02/2013;969,122;11153,16;530,03;1,095,219;168,86;785,9;182,969;148,669
11/02/2013;966,48;11153,16;526,14;1,092,733;168,8;782,13;182,417;148,623
12/02/2013;961,45;11369,12;527,94;1,092,624;168,77;782,43;181,803;148,338
13/02/2013;968,289;11251,41;534,49;1,090,766;169,6;782,54;180,314;147,678
14/02/2013;968,991;11307,28;538,93;1,088,456;169,2;781,61;181,035;148,233
15/02/2013;963,727;11173,83;536,06;1,090,379;169,53;779,96;180,989;148,233
18/02/2013;955,64;11407,87;539,66;1,088,799;169,51;779,96;181,48;148,443
19/02/2013;956,952;11372,34;543,54;1,091,273;169,67;775,26;181,342;148,503
20/02/2013;954,614;11468,28;542,66;1,076,449;170,31;769,81;179,653;147,933
21/02/2013;942,728;11309,13;527,91;1,063,799;170,91;759,41;181,771;148,939
22/02/2013;941,38;11385,94;534,65;1,069,815;170,95;757,91;181,725;149,134
25/02/2013;951,914;11662,52;537,27;1,067,346;170,41;757,64;181,802;149,474
26/02/2013;947,374;11398,81;528,24;1,058,969;168,99;756,17;184,78;150,62
27/02/2013;936,818;11253,97;531,44;1,066,425;169,31;753,78;185,378;150,935
28/02/2013;931,23;11559,36;540,37;1074,43;169,63;752,18;185,117;150,8
01/03/2013;932,898;11606,38;537,04;1,070,936;169,69;746,87;186,469;151,296
04/03/2013;922,491;11652,29;526,54;1,065,471;168,66;744,84;186,397;151,281
05/03/2013;939,297;11683,45;536,97;1,070,165;168,12;748,94;185,082;150,86
06/03/2013;934,256;11932,27;542,95;1089,13;168,1;742,53;184,388;150,725
07/03/2013;931,445;11968,08;542,76;1,092,692;168,13;748,34;184,157;150,53
08/03/2013;942,423;12283,62;542,2;1,101,634;168,81;749,37;183,197;149,974
11/03/2013;945,417;12349,05;546,37;1,099,801;169,01;749,5;182,86;150,094
12/03/2013;938,12;12314,81;546,24;1,095,553;169,14;751,87;183,18;150,425
13/03/2013;924,454;12239,66;541,89;1,085,964;169,11;748,92;183,624;150,575
14/03/2013;926,913;12381,19;540,25;1,084,462;169,5;752,01;183,108;150,485
15/03/2013;920,305;12560,95;551,11;1074,68;169,97;751,51;183,215;150,71
18/03/2013;920,408;12220,63;538,79;1,069,236;169,47;746,3;185,561;151,536
19/03/2013;909,733;12468,23;534,27;1,059,504;169,5;742,81;188,032;152,046
20/03/2013;910,915;12468,23;533,1;1,063,165;169,04;748,21;187,517;151,821
21/03/2013;907,506;12635,69;534,77;1057,41;168,42;746,2;188,014;151,911
22/03/2013;897,225;12338,53;536,07;1,048,715;168,61;747,31;188,334;151,83
25/03/2013;903,155;12546,46;538,77;1,046,025;168,57;748,08;187,321;152,061
26/03/2013;915,174;12471,62;536,17;1,061,654;168,42;749,74;187,41;152,286
27/03/2013;902,139;12493,79;538,15;1,065,059;168,24;752,71;190,005;153,247
28/03/2013;911,654;12335,96;534,72;1,071,075;168,08;744,64;189,418;153,262
29/03/2013;911,674;12397,91;534,72;1,071,075;168,04;744,64;189,418;153,262
01/04/2013;910,266;12135,02;534,15;1,063,487;167,34;739,24;189,418;153,067
02/04/2013;911,113;12003,43;538,55;1,057,807;168,46;735,77;187,907;152,826
03/04/2013;897,942;12362,2;536,37;1,056,952;169,06;728,03;187,872;152,976
04/04/2013;893,073;12634,54;527,27;1,048,175;170;724,57;188,565;153,487
05/04/2013;888,012;12833,64;523,55;1,054,777;169,5;721,7;192,974;154,042
08/04/2013;899,527;13192,59;525,94;1,059,623;169,27;725,58;194,147;153,847
09/04/2013;909,535;13192,35;538,03;1,077,967;170,54;731,88;192,316;153,382
10/04/2013;922,365;13288,13;540,11;1,086,193;170,71;729,32;190,414;152,931
11/04/2013;923,142;13549,16;545,44;1,081,742;170,75;728,06;188,814;152,736
12/04/2013;908,242;13485,14;543,01;1,070,741;170,06;719,06;190,289;153,457
15/04/2013;873,261;13275,66;532,08;1,036,802;169,6;701,64;190,236;153,622
16/04/2013;879,371;13221,44;527,74;1,045,303;169,73;707,31;190,147;153,276
17/04/2013;868,672;13382,89;530,72;1,026,621;170,24;699,9;190,129;153,682
18/04/2013;870,27;13220,07;522,2;1,023,761;170,09;702,53;190,378;153,787
19/04/2013;879,066;13316,48;522,97;1,038,693;170,26;701,73;189,898;153,562
22/04/2013;868,172;13568,37;523,67;1,034,395;171,11;701,17;190,787;153,757
23/04/2013;879,055;13529,65;529,03;1047,22;172,56;697,53;191,338;153,772
24/04/2013;884,153;13843,46;538,03;1,041,041;175,09;704,16;191,107;153,561
25/04/2013;900,982;13926,08;540,92;1,050,183;175,49;715,56;191,995;153,772
26/04/2013;891,948;13884,13;539,09;1037,72;176,16;709,52;192,884;154,102
29/04/2013;908,509;13884,13;545,25;1,044,381;175,93;720,47;193,418;154,177
30/04/2013;905,411;13860,86;554,05;1,058,322;176,73;715,81;194,502;154,327
01/05/2013;900,17;13799,35;546,12;1,056,444;176,83;701,34;194,502;154,162
02/05/2013;920,252;13694,04;539,63;1,047,489;177,8;709,04;194,964;154,492
03/05/2013;929,62;13694,04;542,51;1,055,676;179,11;720,35;192,671;154,026
06/05/2013;922,535;13694,04;541,85;1,050,724;179;718,32;191,177;153,696
07/05/2013;918,907;14180,24;536,9;1,064,296;179,84;715,03;189,489;152,945
08/05/2013;934,926;14285,69;544;1,064,597;180,01;716,67;189,951;153,2
09/05/2013;935,594;14191,48;543,59;1,061,224;180,38;716,07;190,608;153,486
10/05/2013;926,507;14607,54;534,61;1,048,763;180,96;707;186,946;152,134
13/05/2013;927,146;14782,21;533,22;1,039,685;181,08;705,67;186,537;152,164
